host_id,bairro_group,price,minimo_noites,numero_de_reviews,latitude,longitude,reviews_por_mes,disponibilidade_365,Entire home/apt,Private room,Shared room
101435219,Brooklyn,161.0,2,45,40.68607,-73.92392,1.65,270,1,0,0
13416818,Brooklyn,45.0,2,14,40.68116,-73.95726,0.51,0,0,1,0
369015,Bronx,43.0,20,6,40.86437,-73.83863,0.69,104,0,1,0
41847916,Brooklyn,50.0,2,0,40.68683,-73.94411,,0,0,1,0
9263625,Brooklyn,95.0,7,22,40.67774,-73.96487,0.78,13,1,0,0
120906593,Queens,60.0,2,40,40.76121,-73.92341,1.46,67,0,1,0
120906241,Bronx,80.0,4,0,40.84565,-73.91684,,0,1,0,0
120725189,Brooklyn,180.0,3,46,40.60353,-74.01599,1.68,334,1,0,0
25651976,Manhattan,150.0,8,8,40.7606,-73.99345,0.3,11,1,0,0
4204783,Staten Island,49.0,2,45,40.63116,-74.12278,1.62,276,0,1,0
4204783,Staten Island,49.0,2,32,40.63149,-74.12393,1.14,315,0,1,0
9215977,Manhattan,249.0,3,20,40.77617,-73.98188,0.84,63,1,0,0
43045034,Brooklyn,70.0,3,27,40.6966,-73.93839,1.81,0,0,1,0
120989542,Brooklyn,60.0,4,3,40.70626,-73.95212,0.12,0,0,1,0
116746802,Queens,49.0,3,29,40.74924,-73.75654,1.07,96,0,1,0
6166708,Queens,22.0,1,59,40.65252,-73.73425,2.1,0,0,1,0
119523037,Brooklyn,50.0,1,1,40.58017,-73.9616,0.05,1,0,0,1
3435092,Manhattan,105.0,5,117,40.7823,-73.94838,4.29,187,1,0,0
14746465,Manhattan,89.0,3,49,40.81184,-73.94488,1.76,157,0,1,0
119029523,Brooklyn,115.0,4,3,40.62241,-74.02863,0.48,295,1,0,0
16721721,Manhattan,65.0,2,18,40.8153,-73.9508,0.64,0,0,1,0
25196982,Queens,65.0,1,11,40.76924,-73.91702,3.24,9,0,1,0
121096858,Queens,35.0,1,0,40.74176,-73.90631,,0,0,1,0
13860679,Manhattan,99.0,3,4,40.86348,-73.92232,0.15,179,0,1,0
611109,Brooklyn,83.0,1,46,40.70849,-73.96603,1.69,192,0,1,0
121109701,Brooklyn,45.0,1,98,40.70961,-73.94635,3.53,44,0,1,0
13860679,Manhattan,99.0,3,0,40.86448,-73.92351,,180,0,1,0
119987770,Queens,55.0,1,296,40.76075,-73.87943,10.6,322,0,1,0
19222653,Brooklyn,100.0,3,25,40.63431,-74.02552,0.96,353,1,0,0
105315535,Brooklyn,158.0,30,0,40.67453,-73.96785,,281,1,0,0
20926711,Manhattan,89.0,2,2,40.74864,-73.99398,0.07,113,0,1,0
65068375,Brooklyn,37.0,2,1,40.70216,-73.92928,0.04,0,0,1,0
121141615,Queens,60.0,1,1,40.70886,-73.91742,0.05,0,0,1,0
26432133,Queens,38.0,1,224,40.76389,-73.87155,7.96,80,0,0,1
121185129,Manhattan,54.166666666666664,6,11,40.7345,-73.98482,0.41,177,1,0,0
88043058,Brooklyn,89.0,1,76,40.6899,-73.95498,2.77,358,0,1,0
32012247,Manhattan,68.0,1,5,40.72194,-73.98941,0.18,0,0,0,1
3726131,Manhattan,116.66666666666667,6,2,40.80766,-73.94342,0.09,72,1,0,0
17041154,Brooklyn,210.0,2,35,40.70987,-73.94756,1.56,170,1,0,0
22570120,Brooklyn,150.0,30,5,40.71164,-73.9572,0.2,48,1,0,0
19824881,Manhattan,139.0,1,0,40.74128,-73.99986,,0,1,0,0
114477998,Manhattan,103.0,2,137,40.79274,-73.94562,5.12,208,0,1,0
1898704,Brooklyn,45.0,25,2,40.67181,-73.95865,0.08,0,0,1,0
114477998,Manhattan,90.0,2,110,40.79142,-73.94664,4.04,237,0,1,0
120381434,Manhattan,227.0,5,6,40.76722,-73.98568,0.95,0,1,0,0
121244117,Brooklyn,100.0,2,1,40.71869,-73.95158,0.04,0,1,0,0
1715301,Staten Island,75.0,4,117,40.63568,-74.07826,4.31,173,1,0,0
120951063,Manhattan,97.0,3,4,40.78549,-73.97664,0.14,0,1,0,0
116746802,Queens,50.0,7,35,40.75092,-73.75316,1.29,145,0,1,0
116746802,Queens,60.0,7,30,40.75136,-73.75269,1.1,169,0,1,0
46504226,Brooklyn,50.0,7,1,40.73018,-73.95464,0.26,157,0,1,0
23234988,Queens,229.0,1,22,40.74923,-73.80568,0.8,265,1,0,0
4223227,Manhattan,150.0,2,18,40.7203,-73.99172,0.87,0,1,0,0
9864136,Brooklyn,50.0,1,3,40.68643,-73.91465,0.13,342,0,1,0
48331309,Staten Island,95.0,4,54,40.63101,-74.08443,2.06,0,1,0,0
121352443,Manhattan,62.0,3,3,40.78866,-73.95435,0.11,0,0,1,0
45006492,Manhattan,115.0,1,161,40.80617,-73.9415,5.78,156,1,0,0
29546670,Queens,55.0,1,41,40.70336,-73.90991,2.18,5,0,1,0
20378750,Brooklyn,90.0,6,8,40.67438,-73.94071,0.35,8,1,0,0
121359320,Manhattan,30.0,1,7,40.83046,-73.94142,0.25,0,0,1,0
38772311,Manhattan,100.0,2,0,40.80113,-73.94283,,0,0,1,0
121130063,Brooklyn,71.0,1,73,40.70422,-73.92757,2.61,364,0,1,0
121130063,Brooklyn,70.0,1,59,40.70276,-73.9271,2.11,362,0,1,0
45006492,Manhattan,115.0,1,134,40.80623,-73.94047,4.81,1,1,0,0
121391142,Queens,65.0,1,325,40.666,-73.76333,11.72,0,0,1,0
10910171,Queens,120.0,1,113,40.58493,-73.81736,4.07,133,1,0,0
120567010,Brooklyn,100.0,5,2,40.71168,-73.9657,0.07,0,0,1,0
43052484,Brooklyn,59.0,1,181,40.6921,-73.93502,6.65,34,0,1,0
121391142,Queens,65.0,1,368,40.66535,-73.76367,13.24,0,0,1,0
18140569,Manhattan,89.0,5,55,40.80171,-73.96623,2.02,0,0,1,0
121429669,Brooklyn,250.0,2,0,40.63052,-73.97161,,365,0,1,0
55125246,Queens,80.0,1,177,40.68615,-73.78747,7.0,180,0,1,0
945880,Manhattan,127.0,3,1,40.76428,-73.9941,0.04,0,1,0,0
3682941,Brooklyn,150.0,5,0,40.68769,-73.95254,,66,0,1,0
116754031,Brooklyn,170.0,2,3,40.63159,-73.92724,1.14,180,1,0,0
49651890,Manhattan,120.0,6,47,40.72196,-73.99664,2.54,40,0,1,0
5121858,Brooklyn,44.0,3,31,40.69708,-73.91237,1.11,365,0,1,0
57643057,Queens,71.0,7,102,40.7483,-73.94531,3.66,173,0,1,0
16302498,Brooklyn,150.0,2,61,40.69253,-73.99249,2.36,117,0,1,0
28876335,Brooklyn,75.0,2,0,40.70973,-73.94552,,0,0,1,0
73610315,Queens,53.0,2,14,40.76529,-73.92304,0.55,0,0,1,0
106046570,Brooklyn,100.0,1,2,40.69491,-73.91266,0.09,269,0,1,0
3803423,Brooklyn,175.0,7,5,40.67841,-73.9698,0.18,0,1,0,0
121574038,Manhattan,170.0,3,8,40.72107,-73.98039,0.36,111,1,0,0
121585653,Manhattan,25.0,1,0,40.81733,-73.95413,,0,0,1,0
100812175,Queens,51.0,1,108,40.75125,-73.87644,3.91,306,0,1,0
70543663,Manhattan,95.0,1,89,40.76999,-73.94928,3.72,0,1,0,0
29952340,Brooklyn,94.0,2,51,40.70432,-73.9267,1.87,74,1,0,0
121612198,Brooklyn,69.0,1,20,40.6427,-73.91266,0.78,305,0,1,0
85218001,Manhattan,105.0,2,8,40.77666,-73.95618,0.3,0,0,1,0
1872051,Manhattan,79.0,2,1,40.72856,-73.98125,0.04,0,1,0,0
1495021,Queens,64.0,31,0,40.7381,-73.91893,,95,0,1,0
10714931,Brooklyn,40.0,15,26,40.67164,-73.95326,0.93,67,0,1,0
76534284,Manhattan,62.0,3,21,40.79295,-73.93808,0.77,0,0,1,0
96735804,Manhattan,110.0,7,32,40.70552,-74.00941,1.17,272,1,0,0
54850437,Manhattan,185.0,4,22,40.73581,-74.00666,0.81,22,1,0,0
6430476,Manhattan,177.0,2,130,40.80726,-73.93815,4.8,267,1,0,0
15400695,Brooklyn,110.0,2,4,40.67541,-73.94917,0.3,0,1,0,0
9127398,Manhattan,235.0,3,0,40.74891,-73.97846,,0,1,0,0
95785961,Manhattan,80.0,3,85,40.78311,-73.95299,3.06,28,0,1,0
121802962,Queens,53.0,5,47,40.77411,-73.92731,1.76,5,0,1,0
20846509,Brooklyn,95.0,9,4,40.67148,-73.97766,0.18,0,0,1,0
30283594,Manhattan,115.0,30,1,40.76138,-73.9598,0.05,336,1,0,0
29510483,Brooklyn,65.0,2,0,40.65749,-73.95511,,0,0,1,0
102763353,Manhattan,130.0,4,5,40.74397,-73.98405,0.19,0,1,0,0
30381715,Manhattan,79.0,4,1,40.72552,-73.98657,0.04,0,0,1,0
48243500,Brooklyn,107.0,2,5,40.69422,-73.96565,0.18,0,1,0,0
5626253,Brooklyn,116.0,1,9,40.7233,-73.94187,0.32,0,1,0,0
105018962,Brooklyn,47.0,3,5,40.69461,-73.94825,0.2,0,0,1,0
23089531,Manhattan,100.0,2,66,40.72771,-73.98983,2.39,27,0,1,0
74179880,Brooklyn,75.0,3,71,40.6754,-73.88989,2.61,360,0,1,0
81141009,Brooklyn,160.0,5,10,40.71666,-73.94562,0.37,0,1,0,0
22659263,Brooklyn,275.0,4,6,40.67091,-73.94888,0.26,96,1,0,0
11136995,Brooklyn,22.0,3,2,40.64807,-73.96625,0.08,0,0,1,0
119523037,Brooklyn,60.0,1,2,40.58186,-73.9602,0.07,1,0,1,0
46506241,Manhattan,70.0,4,9,40.81213,-73.9395,0.44,0,1,0,0
119466544,Brooklyn,100.0,3,6,40.66424,-73.98395,0.23,179,0,1,0
122012905,Brooklyn,55.0,5,0,40.68144,-73.9426,,0,0,1,0
122026078,Manhattan,64.0,2,8,40.81703,-73.9525,0.29,98,0,1,0
122028274,Manhattan,47.0,3,4,40.84545,-73.93809,0.16,0,0,1,0
122032246,Manhattan,250.0,2,2,40.74107,-73.99936,0.07,0,1,0,0
122038353,Brooklyn,190.0,15,8,40.71724,-73.94492,0.31,198,1,0,0
122044895,Bronx,99.0,3,116,40.8781,-73.89998,4.35,86,1,0,0
68228552,Brooklyn,88.0,7,6,40.68309,-73.95249,0.33,82,0,1,0
122044489,Brooklyn,100.0,1,0,40.6905,-73.94375,,130,0,1,0
112335936,Manhattan,250.0,3,11,40.77048,-73.98252,0.42,17,0,1,0
23089531,Manhattan,250.0,2,8,40.72571,-73.98789,0.32,264,1,0,0
101127101,Brooklyn,150.0,3,26,40.69564,-73.99691,0.95,0,1,0,0
22456949,Manhattan,242.0,2,107,40.76616,-73.98916,3.95,46,1,0,0
122079426,Brooklyn,50.0,1,19,40.6632,-73.98529,0.71,0,0,1,0
121620125,Manhattan,141.0,8,12,40.75794,-73.96959,0.44,0,1,0,0
31451454,Manhattan,199.0,2,70,40.76352,-73.9831,2.65,263,1,0,0
9871522,Manhattan,140.0,2,2,40.81473,-73.96217,0.14,0,1,0,0
122118705,Manhattan,79.0,2,36,40.8217,-73.93751,3.17,218,0,1,0
12117418,Brooklyn,142.0,2,3,40.69851,-73.96961,0.11,0,1,0,0
57651976,Brooklyn,80.0,1,3,40.68656,-73.9522,0.11,0,0,1,0
6945333,Manhattan,12.481481481481481,27,0,40.75538,-74.00441,,365,0,0,1
48106825,Bronx,47.0,2,40,40.86437,-73.8485,1.58,339,0,1,0
34745360,Brooklyn,65.0,20,1,40.71647,-73.95971,0.04,0,0,1,0
53978622,Manhattan,149.0,3,80,40.81217,-73.94056,2.92,268,1,0,0
2065971,Brooklyn,300.0,5,3,40.67933,-73.96305,0.12,0,1,0,0
25502436,Brooklyn,159.0,2,5,40.6961,-73.99329,0.19,363,0,1,0
611137,Brooklyn,60.0,3,9,40.68352,-73.96771,0.34,6,0,1,0
7573472,Brooklyn,50.0,3,2,40.70219,-73.93115,0.07,0,0,1,0
10914834,Manhattan,220.0,2,108,40.70464,-74.00715,3.92,225,1,0,0
41069190,Manhattan,95.0,4,0,40.76587,-73.98211,,0,1,0,0
47591528,Brooklyn,99.0,1,13,40.59211,-73.94127,0.52,82,0,1,0
451032,Brooklyn,120.0,3,8,40.72428,-73.94686,1.28,3,1,0,0
4059918,Manhattan,110.0,14,4,40.76987,-73.95111,0.36,221,1,0,0
5828830,Queens,50.0,7,14,40.67414,-73.76454,0.5,0,0,1,0
100128949,Queens,30.0,90,2,40.75615,-73.91281,0.08,341,0,1,0
122283834,Brooklyn,60.0,5,22,40.69723,-73.92511,0.96,175,0,1,0
114736959,Brooklyn,110.0,2,57,40.57706,-73.98439,2.13,144,1,0,0
22089863,Manhattan,75.0,1,2,40.80533,-73.95049,0.4,280,0,1,0
30494797,Brooklyn,100.0,20,10,40.71185,-73.95806,0.42,45,1,0,0
122372251,Manhattan,65.0,1,81,40.79274,-73.94286,2.93,0,0,1,0
10387304,Manhattan,125.0,2,21,40.73057,-73.986,0.77,329,0,1,0
56076854,Brooklyn,40.0,5,84,40.69377,-73.91269,3.04,316,0,1,0
11305944,Bronx,105.0,2,73,40.86868,-73.85483,2.67,87,1,0,0
47054725,Brooklyn,115.0,4,6,40.70937,-73.95903,0.22,0,1,0,0
116754031,Brooklyn,75.0,2,38,40.62723,-73.92635,1.38,363,1,0,0
122419373,Manhattan,214.5,2,119,40.74119,-74.0006,4.33,288,0,1,0
9808458,Bronx,60.0,2,11,40.8709,-73.89946,0.52,365,0,0,1
59654765,Brooklyn,30.0,3,3,40.67689,-73.95079,0.11,0,0,1,0
17232044,Brooklyn,84.0,7,7,40.72449,-73.94486,0.26,24,0,1,0
122442440,Manhattan,75.0,2,59,40.71326,-73.99698,2.21,68,0,1,0
2581995,Brooklyn,50.0,4,10,40.68003,-73.91701,1.06,7,0,1,0
22384027,Brooklyn,39.0,1,81,40.67089,-73.9182,2.99,220,0,1,0
17859338,Brooklyn,160.0,5,59,40.68476,-73.95471,2.4,243,1,0,0
122513490,Brooklyn,175.0,3,71,40.72158,-73.94578,2.67,20,1,0,0
120767920,Queens,47.0,3,92,40.75901,-73.81461,3.4,172,0,1,0
17739345,Queens,89.0,1,0,40.77872,-73.90943,,0,1,0,0
55981584,Brooklyn,29.0,1,3,40.63613,-74.02262,0.11,0,0,1,0
6716330,Manhattan,95.0,3,62,40.76811,-73.98181,2.39,86,0,1,0
25753120,Brooklyn,40.0,5,0,40.67053,-73.94923,,0,0,1,0
14991730,Queens,145.0,5,23,40.7542,-73.92849,2.15,173,1,0,0
39832770,Manhattan,90.0,6,0,40.71816,-73.99538,,0,0,1,0
10838291,Manhattan,250.0,7,1,40.73307,-73.99277,0.04,0,1,0,0
26821811,Manhattan,38.0,3,1,40.8155,-73.93986,0.09,0,0,1,0
92561578,Queens,65.0,1,7,40.73443,-73.89635,0.99,309,0,1,0
94382194,Bronx,150.0,1,43,40.84546,-73.89013,1.57,179,1,0,0
92963740,Brooklyn,139.0,3,32,40.66194,-73.99138,1.25,20,1,0,0
122650568,Manhattan,127.0,2,3,40.72147,-73.98774,0.11,0,1,0,0
1481058,Brooklyn,290.0,10,2,40.73223,-73.95786,0.07,0,1,0,0
8748472,Manhattan,100.0,2,5,40.79806,-73.96085,0.18,0,0,1,0
122679380,Manhattan,100.0,1,216,40.76313,-73.98978,8.07,43,0,1,0
12194903,Brooklyn,150.0,7,0,40.70896,-73.95119,,0,1,0,0
8288491,Brooklyn,65.0,2,4,40.69107,-73.91134,0.15,0,0,1,0
4253817,Manhattan,200.0,4,45,40.74123,-73.99522,1.66,49,1,0,0
122714664,Queens,100.0,4,28,40.71031,-73.87613,1.06,89,1,0,0
6899124,Brooklyn,148.0,1,37,40.68698,-73.95228,1.44,0,1,0,0
122722874,Brooklyn,160.0,4,115,40.67395,-73.96333,4.18,80,1,0,0
23377863,Manhattan,147.0,4,9,40.78056,-73.95182,0.47,7,1,0,0
77809736,Manhattan,95.0,2,0,40.80972,-73.95774,,0,1,0,0
5502239,Brooklyn,130.0,5,3,40.69345,-73.96632,0.12,0,1,0,0
4601948,Manhattan,157.0,2,13,40.7181,-74.00984,0.49,18,1,0,0
80508435,Manhattan,95.0,1,26,40.79416,-73.97044,1.04,0,0,1,0
8894559,Brooklyn,120.0,2,8,40.70127,-73.91764,0.31,1,1,0,0
5162192,Manhattan,110.0,30,9,40.79857,-73.96162,0.38,161,1,0,0
14135981,Manhattan,130.0,5,2,40.72439,-73.97607,1.58,363,1,0,0
47056437,Manhattan,99.0,1,0,40.72999,-74.0034,,0,0,1,0
122884945,Queens,90.0,6,26,40.71774,-73.89181,2.7,237,1,0,0
122498535,Brooklyn,138.0,30,13,40.65694,-73.92728,0.48,37,0,1,0
122924398,Manhattan,125.0,1,123,40.79424,-73.93495,4.54,84,1,0,0
2587680,Brooklyn,100.0,4,7,40.67156,-73.98366,0.46,37,1,0,0
24258807,Brooklyn,150.0,8,12,40.72052,-73.94098,0.44,0,1,0,0
855079,Manhattan,150.0,1,16,40.72734,-73.98319,1.75,0,0,1,0
96841679,Brooklyn,85.0,2,96,40.63716,-73.88654,3.7,340,1,0,0
55199493,Manhattan,115.0,2,100,40.7729,-73.95738,3.67,91,1,0,0
92277042,Brooklyn,50.0,2,6,40.69449,-73.91874,0.22,56,0,1,0
61875246,Queens,45.0,1,84,40.7824,-73.82144,5.35,157,0,1,0
44951851,Brooklyn,160.0,3,11,40.66491,-73.9544,0.42,0,1,0,0
24383863,Brooklyn,40.0,2,24,40.69471,-73.94406,0.98,1,0,1,0
121841485,Queens,70.0,3,23,40.75236,-73.89172,0.85,177,0,1,0
1432946,Brooklyn,80.0,3,172,40.6974,-73.92487,6.37,169,0,1,0
122922752,Manhattan,55.0,31,0,40.73117,-73.97616,,0,0,1,0
3463177,Manhattan,110.0,7,6,40.73114,-73.98439,0.23,52,1,0,0
84979306,Queens,225.0,1,6,40.74443,-73.94298,0.22,358,1,0,0
123102489,Queens,69.0,2,2,40.69775,-73.89474,0.07,0,0,1,0
107455767,Queens,35.0,15,38,40.65377,-73.73087,1.4,311,0,1,0
10744966,Manhattan,300.0,2,10,40.77243,-73.95744,0.4,0,0,1,0
1883931,Manhattan,116.66666666666667,3,15,40.74391,-73.97151,0.55,0,1,0,0
110872398,Brooklyn,45.0,2,16,40.69049,-73.95877,0.58,0,0,1,0
112901574,Brooklyn,150.0,2,69,40.69054,-73.9328,2.86,278,1,0,0
62685070,Brooklyn,10.0,5,0,40.69974,-73.91935,,0,0,1,0
105074140,Queens,108.0,1,3,40.75656,-73.80385,0.44,0,0,1,0
4204783,Staten Island,89.0,2,12,40.63168,-74.12316,0.43,279,0,1,0
4112547,Queens,70.0,7,11,40.7711,-73.92579,0.42,65,0,1,0
22541573,Manhattan,210.0,30,0,40.78593,-73.97485,,328,1,0,0
2372486,Manhattan,150.0,7,0,40.7902,-73.97568,,0,1,0,0
123233613,Brooklyn,55.0,7,34,40.70824,-73.94379,1.26,259,0,1,0
1036161,Brooklyn,200.0,1,13,40.68091,-73.95005,0.5,23,0,1,0
123048179,Brooklyn,120.0,3,45,40.61901,-74.00045,1.65,295,1,0,0
123271654,Bronx,165.0,2,20,40.81034,-73.93166,0.85,15,0,0,1
36232508,Manhattan,155.0,3,27,40.72036,-73.98458,1.11,0,0,1,0
123307264,Manhattan,95.0,14,3,40.71456,-73.99077,0.11,28,0,1,0
23981711,Manhattan,139.0,3,29,40.73589,-74.00304,1.05,0,1,0,0
24010376,Manhattan,65.0,1,1,40.86517,-73.92318,0.05,0,0,1,0
119523037,Brooklyn,57.0,1,1,40.58092,-73.96139,0.17,4,0,1,0
42093468,Bronx,42.0,5,54,40.81234,-73.91688,2.05,314,0,1,0
42093468,Bronx,42.0,5,17,40.81387,-73.91553,0.65,23,0,1,0
33200173,Manhattan,90.0,3,4,40.78549,-73.97673,0.16,0,0,1,0
11478291,Queens,69.0,3,90,40.72962,-73.8591,3.25,111,1,0,0
231704,Manhattan,12.533333333333333,30,1,40.78937,-73.9789,0.07,357,1,0,0
123458466,Bronx,75.0,1,15,40.88534,-73.83434,0.55,348,0,1,0
11259589,Manhattan,99.0,3,3,40.71889,-73.99604,0.11,0,0,1,0
123483050,Queens,85.0,1,67,40.74756,-73.88193,2.47,173,0,1,0
122026078,Manhattan,69.0,2,7,40.82021,-73.95441,0.26,71,0,1,0
63772058,Manhattan,100.0,2,0,40.84345,-73.9422,,0,0,1,0
70619358,Manhattan,45.0,1,0,40.80104,-73.96041,,0,0,1,0
84497333,Manhattan,10.0,5,2,40.72237,-73.99817,0.07,0,0,1,0
12390595,Brooklyn,60.0,7,1,40.69365,-73.9109,0.04,0,0,1,0
23354644,Manhattan,48.0,2,33,40.73242,-73.9868,1.21,42,0,1,0
123518076,Bronx,145.0,2,76,40.82097,-73.92739,3.04,139,1,0,0
95286194,Manhattan,57.0,1,53,40.7503,-74.00473,1.92,33,0,1,0
123567556,Brooklyn,85.0,1,106,40.67686,-73.93032,5.58,102,0,1,0
4296251,Manhattan,100.0,2,0,40.72286,-73.98025,,0,0,1,0
123580100,Queens,45.0,1,82,40.76503,-73.83039,3.01,52,0,1,0
4296251,Manhattan,100.0,2,0,40.72308,-73.97988,,0,0,1,0
12388182,Brooklyn,250.0,2,2,40.71891,-73.9657,0.07,0,1,0,0
98697139,Queens,40.0,4,22,40.75214,-73.8584,0.86,95,0,1,0
231704,Manhattan,10.225806451612904,31,0,40.78913,-73.98043,,82,1,0,0
74282739,Staten Island,70.0,1,177,40.62919,-74.08107,7.12,230,1,0,0
116408324,Queens,70.0,2,17,40.76169,-73.76813,0.63,351,0,1,0
30656279,Manhattan,61.0,30,3,40.76634,-73.98721,0.11,160,0,1,0
123407715,Brooklyn,300.0,3,86,40.66338,-73.99879,3.41,269,1,0,0
123690850,Brooklyn,92.0,10,4,40.6873,-73.966,0.17,0,1,0,0
10549792,Manhattan,200.0,4,2,40.7807,-73.97869,0.08,0,1,0,0
5490071,Manhattan,150.0,3,102,40.78822,-73.94871,3.78,222,1,0,0
109854433,Brooklyn,120.0,2,76,40.68815,-73.91032,2.78,270,1,0,0
6122006,Manhattan,45.0,1,76,40.81131,-73.9582,2.83,0,0,1,0
766182,Manhattan,170.0,30,1,40.73953,-74.00841,0.36,365,1,0,0
32806463,Manhattan,150.0,1,0,40.72886,-73.9883,,0,0,1,0
91261577,Bronx,29.0,4,4,40.85311,-73.88763,0.15,0,0,1,0
886646,Manhattan,250.0,2,5,40.72261,-73.99348,0.2,0,1,0,0
106232698,Manhattan,195.0,4,30,40.71794,-73.99955,1.1,0,1,0,0
73228035,Brooklyn,15.0,1,2,40.662,-73.93775,0.07,0,0,1,0
82933489,Manhattan,230.0,2,9,40.73272,-74.00356,0.33,0,1,0,0
123818434,Manhattan,130.0,2,23,40.81053,-73.94332,0.85,14,1,0,0
123646786,Queens,78.0,2,41,40.75607,-73.83202,1.53,82,0,1,0
25036260,Brooklyn,53.0,1,49,40.68823,-73.90825,1.86,105,0,1,0
23390186,Manhattan,100.0,1,11,40.70743,-74.005,0.41,0,0,1,0
96669597,Manhattan,150.0,28,8,40.77858,-73.98707,0.31,238,1,0,0
103995602,Brooklyn,89.0,2,102,40.65935,-73.90279,3.75,70,1,0,0
123894644,Manhattan,105.0,12,4,40.70648,-74.01234,0.16,0,1,0,0
63749946,Brooklyn,80.0,7,77,40.67523,-73.92326,2.92,74,1,0,0
123920566,Queens,57.0,1,50,40.75299,-73.8307,1.85,38,0,1,0
40549648,Queens,75.0,22,37,40.75729,-73.91591,1.35,69,0,1,0
208565,Brooklyn,151.0,1,94,40.73354,-73.95728,3.49,36,1,0,0
36457711,Brooklyn,197.0,4,7,40.69103,-73.96106,0.26,0,1,0,0
24594555,Queens,100.0,2,87,40.72736,-73.89659,3.19,245,1,0,0
123953691,Brooklyn,88.0,2,55,40.67694,-73.95462,2.07,282,0,1,0
22284124,Brooklyn,60.0,4,2,40.69025,-73.95891,0.08,0,0,1,0
47536613,Manhattan,125.0,3,76,40.76876,-73.98359,2.89,301,1,0,0
96718265,Brooklyn,45.0,1,0,40.69288,-73.93285,,7,0,1,0
4857042,Manhattan,95.0,1,105,40.74423,-74.00111,3.87,98,1,0,0
15185649,Brooklyn,82.0,2,134,40.68295,-73.92536,4.93,238,1,0,0
123968750,Queens,50.0,3,0,40.73481,-73.88051,,0,0,1,0
101736132,Brooklyn,40.0,2,12,40.69045,-73.91507,0.44,281,0,1,0
6752799,Manhattan,45.0,28,1,40.7972,-73.94749,0.04,147,0,1,0
4435816,Brooklyn,60.0,2,17,40.63684,-73.95693,0.72,9,0,1,0
3660702,Manhattan,105.0,1,132,40.74701,-73.9914,4.81,103,0,1,0
124082275,Brooklyn,159.0,1,73,40.67158,-73.97472,2.69,166,0,1,0
124106675,Manhattan,208.0,3,4,40.72054,-73.98471,0.15,0,1,0,0
42287744,Manhattan,105.0,2,18,40.70732,-74.01451,0.65,95,0,1,0
59156312,Queens,69.0,3,48,40.68655,-73.86491,1.8,332,0,1,0
96560825,Queens,250.0,2,0,40.76266,-73.91992,,0,1,0,0
124142417,Brooklyn,100.0,2,111,40.68824,-73.91567,4.12,10,1,0,0
100345999,Brooklyn,80.0,5,1,40.67544,-73.95655,0.04,0,1,0,0
35292326,Brooklyn,72.0,1,4,40.69892,-73.9302,1.82,180,0,1,0
15651644,Manhattan,120.0,3,1,40.71866,-73.99633,0.04,0,0,1,0
42093468,Bronx,41.0,5,21,40.81217,-73.91777,0.78,334,0,1,0
51926018,Brooklyn,250.0,14,0,40.71815,-73.95519,,83,1,0,0
124218492,Brooklyn,50.0,6,20,40.66914,-73.95333,0.74,78,0,1,0
10621137,Manhattan,134.0,3,1,40.74686,-74.0043,0.04,0,1,0,0
52577563,Brooklyn,150.0,5,2,40.66443,-73.99348,0.08,179,1,0,0
271799,Brooklyn,300.0,2,95,40.69424,-73.9385,3.51,229,1,0,0
3167806,Manhattan,150.0,4,16,40.81321,-73.94556,0.65,12,1,0,0
28642031,Manhattan,60.0,5,1,40.80674,-73.95616,0.04,0,0,1,0
138243,Brooklyn,45.0,2,12,40.66994,-73.9315,0.46,32,0,1,0
5235811,Manhattan,67.0,1,0,40.77317,-73.98895,,0,0,1,0
27159049,Brooklyn,142.0,1,8,40.66926,-73.991,0.29,0,1,0,0
9030453,Manhattan,67.0,2,28,40.81064,-73.94405,1.04,132,0,1,0
20691482,Queens,69.0,3,21,40.74238,-73.91783,0.78,177,0,1,0
85316652,Queens,95.0,2,36,40.74385,-73.91403,1.37,0,0,1,0
50366453,Manhattan,195.0,1,3,40.76246,-73.95985,0.11,0,1,0,0
117492425,Staten Island,72.0,4,97,40.64425,-74.08056,3.71,152,1,0,0
117492425,Staten Island,289.0,4,2,40.64605,-74.07897,0.16,230,1,0,0
4191725,Brooklyn,80.0,21,1,40.69502,-73.9478,0.05,66,1,0,0
23944472,Brooklyn,69.0,3,16,40.66151,-73.96194,0.59,6,1,0,0
91184602,Queens,95.0,3,26,40.68821,-73.83411,1.38,160,0,1,0
7860852,Brooklyn,110.0,3,0,40.71882,-73.95562,,0,0,1,0
17707106,Manhattan,175.0,2,22,40.74289,-73.98134,0.81,0,1,0,0
79105834,Queens,35.0,1,90,40.75541,-73.9335,3.31,273,0,1,0
48712266,Brooklyn,175.0,5,72,40.72528,-73.94428,2.73,198,1,0,0
69572951,Manhattan,100.0,4,0,40.76316,-73.9904,,0,0,1,0
512101,Brooklyn,88.0,3,11,40.69801,-73.93357,0.81,0,0,1,0
30283594,Manhattan,16.633333333333333,30,0,40.76191,-73.99766,,185,1,0,0
43352661,Manhattan,80.0,1,129,40.84497,-73.93934,4.7,365,0,1,0
1753130,Brooklyn,49.0,5,52,40.7331,-73.95837,1.94,66,0,1,0
65974774,Manhattan,72.85714285714286,7,0,40.77581,-73.956,,207,1,0,0
24467449,Brooklyn,45.0,1,20,40.68761,-73.94953,0.74,10,0,1,0
